"ID","Site","y","x.2","Geno","GLS","Obs","s1.2","STG3","H","W","FLN","FRN","FRL","INH","LFN","DLN","AvgPCD","type","TCO","notes","date"
"p974","AR_T2.Q3","21.5","43","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p975","AR_T2.Q3","11.5","40.5","1",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p976","AR_T2.Q3","19","33.5","1",237,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","plus 3 gals; frt out of gal",""
"p977","AR_T2.Q3","13.5","40.5","1",238,"",".FS","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","plus 1 gal",""
"p978","AR_T2.Q3","20","28","1",239,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p979","AR_T2.Q3","14","17.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","dead stalk",""
"p980","AR_T2.Q3","14","34","1",240,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","plus 1 gal",""
"p981","AR_T2.Q4","8","7","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p982","AR_T2.Q4","5","14","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p983","AR_T2.Q4","44.5","32","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p984","AR_T2.Q4","38","20.5","",NA,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p985","AR_T2.Q4","9","10","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail to E",""
"p986","AR_T2.Q4","33.5","1.5","",NA,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p987","AR_T2.Q4","33.5","4.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p988","AR_T2.Q4","13.5","8.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p989","AR_T2.Q4","13","12.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p990","AR_T2.Q4","4","20","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p991","AR_T2.Q4","6","22.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","drying out",""
"p992","AR_T2.Q4","6.5","24","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p993","AR_T2.Q4","35","11.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p994","AR_T2.Q4","33","11","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","BWR; nail to N",""
"p995","AR_T2.Q4","30","10.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p996","AR_T2.Q4","13.5","16","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p997","AR_T2.Q4","15.5","16.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p998","AR_T2.Q4","12.5","18","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p999","AR_T2.Q4","17","17.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1000","AR_T2.Q4","30.5","18.5","",NA,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1001","AR_T2.Q4","29","24","",NA,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1002","AR_T2.Q4","13","23","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail 3cm S",""
"p1003","AR_T2.Q4","16.5","25.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1004","AR_T2.Q4","16","22","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1005","AR_T2.Q4","26","29","",NA,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1006","AR_T2.Q4","23","14","",NA,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","pegnante fruit",""
"p1007","AR_T2.Q4","15","33","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1008","AR_T2.Q4","16","34.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1009","AR_T2.Q4","30.5","2","",NA,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1010","AR_T2.Q4","28.5","1.5","",NA,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1011","AR_T2.Q4","15.5","42","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","BWR; nail 2cm S",""
"p1012","AR_T2.Q4","14","46","",NA,"",".FS","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","pregnant frt",""
"p1013","AR_T2.Q4","21.5","24.5","",NA,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","pregnant frt",""
"p1014","AR_T2.Q4","22.5","29.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1015","AR_T2.Q4","21.5","38","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1016","AR_T2.Q5","12","14","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1017","AR_T2.Q5","47","22.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","BWR",""
"p1018","AR_T2.Q5","15.5","37","",NA,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","1 fl gall; 3 FR gone",""
"p1019","AR_T2.Q5","50","38","",NA,"",".FS","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1020","AR_T2.Q5","33.5","36","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1021","AR_T2.Q5","23","35.5","",NA,"",".FS","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1022","AR_T2.Q5","40.5","0","",NA,"",".FS","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail outside of quad",""
"p1023","AR_T2.Q5","31.5","11.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","BWR",""
"p1024","AR_T2.Q5","27.5","8","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","BWR",""
"p1025","AR_T2.Q5","1.5","26","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1026","AR_T2.Q5","27.5","2","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","BWR",""
"p1027","TM_T2.Q1","2","21","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1028","TM_T2.Q1","5.5","31","1",NA,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","aphids on FR",""
"p1029","TM_T2.Q1","4.5","31","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1030","TM_T2.Q1","16","21.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1031","TM_T2.Q1","15.5","25","1",242,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail uprooted plant :(",""
"p1032","TM_T2.Q1","8.5","35","1",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail to E",""
"p1033","TM_T2.Q1","44","4","",NA,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","dead stalk; nail to NW",""
"p1034","TM_T2.Q1","16","35","",243,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail to W",""
"p1035","TM_T2.Q1","45.5","21","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1036","TM_T2.Q1","13","48","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail to E",""
"p1037","TM_T2.Q1","38.5","29.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1038","TM_T2.Q1","20","44","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail to E",""
"p1039","TM_T2.Q1","49","48","",244,"",".FS","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","1 ft gal; green aphids; pregante FR",""
"p1040","TM_T2.Q1","24","32","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1041","TM_T2.Q1","27","16.7","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1042","TM_T2.Q1","19","30","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1043","TM_T2.Q1","37.7","24.3","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1044","TM_T2.Q1","35","26","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1045","TM_T2.Q1","24","9.5","",245,"",".SO","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","1 fl gall",""
"p1046","TM_T2.Q1","33.5","41","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","p1046-1047 share a nail",""
"p1047","TM_T2.Q1","32.2","40.2","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","p1046-1047 share a nail",""
"p1048","TM_T2.Q1","24","7.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail 5cm S",""
"p1049","TM_T2.Q1","31","41","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","BWR",""
"p1050","TM_T2.Q1","27","18","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail to E",""
"p1051","TM_T2.Q1","28","35","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","p1051-p1052 share a nail",""
"p1052","TM_T2.Q1","27.5","36.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","p1051-p1052 share a nail; 2 rosettes",""
"p1053","TM_T2.Q2","3","3.5","1",247,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","BWR",""
"p1054","TM_T2.Q2","46","2.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1055","TM_T2.Q2","36.5","13","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail 3cm SE",""
"p1056","TM_T2.Q2","7","3","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1057","TM_T2.Q2","34","6","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1058","TM_T2.Q2","17.5","25.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","BWR",""
"p1059","TM_T2.Q2","18","29.5","1",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1060","TM_T2.Q2","34.5","28","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail 3cm S",""
"p1061","TM_T2.Q2","3.8","38.5","",NA,"",".FS","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1062","TM_T2.Q2","36","31","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1063","TM_T2.Q2","18.5","1.7","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1064","TM_T2.Q2","31","29","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1065","TM_T2.Q2","24.5","5.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail to E",""
"p1066","TM_T2.Q2","28","7","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1067","TM_T2.Q2","48","32","",NA,"",".FS","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","p1067-p1068 share nail 4cm to SE",""
"p1068","TM_T2.Q2","47","34","",NA,"",".FS","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","p1067-p1068 share nail 4cm to SE",""
"p1069","TM_T2.Q2","28","41.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1070","TM_T2.Q2","28.1","23.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","p1070-p1071 share nail in between",""
"p1071","TM_T2.Q2","29","25","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","p1070-p1071 share nail in between",""
"p1072","TM_T2.Q2","46","2","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1073","TM_T2.Q2","46","46","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1074","TM_T2.Q2","36.2","41.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","BWR",""
"p1075","TM_T2.Q2","42","48","",NA,"",".FS","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1076","TM_T2.Q2","39","41","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1077","TM_T1.Q1","25","3.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail 1 cm SW; sticking out",""
"p1078","TM_T1.Q1","35.5","45","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail 3cm to S; 1/2 out",""
"p1079","TM_T1.Q1","30","36","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1080","TM_T1.Q1","32","35","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","black spots; 2nd nail 1/2 out",""
"p1081","TM_T1.Q1","29.5","7.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","BWR; nail to E 3cm; sticking out",""
"p1082","TM_T1.Q1","30","4","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1083","TM_T1.Q1","44","33.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1084","TM_T1.Q1","40","49.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail to SE; 1/2 way out; wonky",""
"p1085","TM_T1.Q1","48","48.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1086","TM_T1.Q1","11.5","29.7","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail to E",""
"p1087","TM_T1.Q1","41.5","34.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1088","TM_T1.Q1","43.5","40","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","syrphid dly larvae (eating aphids?)",""
"p1089","TM_T1.Q1","45","40.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1090","TM_T1.Q2","6","75","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail to N",""
"p1091","TM_T1.Q2","2.5","61","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1092","TM_T1.Q2","11.5","66.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1093","TM_T1.Q2","32.5","4","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","BWR",""
"p1094","TM_T1.Q2","25","19.3","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail to E",""
"p1095","TM_T1.Q2","11.5","20.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail 4cm to S",""
"p1096","TM_T1.Q2","4","12.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1097","TM_T1.Q2","23.5","69.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail to W",""
"p1098","TM_T1.Q2","6","26.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail to W",""
"p1099","TM_T1.Q2","24.5","64","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1100","TM_T1.Q2","28","41.4","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1101","TM_T1.Q2","37","41.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1102","TM_T1.Q2","13","56","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",""
"p1103","TM_T1.Q2","45.5","46.5","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail 4cm to S",""
"p1104","TM_T1.Q2","58","50","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","nail 5cm to S",""
"p1105","TM_T1.Q2","26.5","52","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","p1105-p1106 share nail; sticking up to E",""
"p1106","TM_T1.Q2","26","50","",NA,"",".R","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","p1105-p1106 share nail; sticking up to E",""
"p1107","SO_T2.Q2","28.5","78","",NA,"TM","","SO","443","21",0,9,54,88,NA,NA,NA,"","","frt tips chewed; too dry to count DL","7/23/24"
"p1108","SO_T2.Q2","41","37.5","",NA,"KM","","FS","325","25",1,15,46,33,44,0,0,"","","lots of dry leaves","7/23/24"
"p1109","SO_T2.Q2","13.5","85","",NA,"TM","","R","16","9",0,0,0,0,15,1,100,"absent","","","7/23/24"
"p1110","SO_T2.Q2","43","81","",NA,"TM","","SO","240","35",0,2,3,8,NA,NA,NA,"","","too dry to count DL; Lofi","7/23/24"
"p1111","SO_T2.Q2","44","37.5","",NA,"KM","","R","27","16",0,0,0,0,14,0,0,"","","","7/23/24"
"p1112","SO_T2.Q2","45.5","36","",NA,"KM","","R","23","9",0,0,0,0,7,0,0,"","","","7/23/24"
"p1113","SO_T2.Q2","55.5","44","",NA,"KM","","SO","351","20",0,7,42,43,NA,NA,NA,"","","too dry to cout DL","7/23/24"
"p1114","SO_T2.Q2","49.3","100-20.5","",NA,"TM","","R","20","11",0,0,0,0,11,0,0,"","","BWR","7/23/24"
"p1115","SO_T2.Q2","30.5","22.5","",NA,"KM","","R","29","15",0,0,0,0,9,0,0,"","1","","7/23/24"
"p1116","SO_T2.Q2","57","100-12.5","",NA,"TM","","R","27","16",0,0,0,0,14,0,0,"","","","7/23/24"
"p1117","SO_T2.Q2","56.5","48","",NA,"KM","","SO","211","17",0,1,36,12,NA,NA,NA,"","","too dry to count","7/23/24"
"p1118","SO_T2.Q2","41","100-38","",NA,"TM","","R","11","5",0,0,0,0,10,0,0,"","","","7/23/24"
"p1119","SO_T2.Q2","25.5","100-33.5","",NA,"TM","","R","31","14",0,0,0,0,18,0,0,"","","","7/23/24"
"p1120","SO_T2.Q2","32.5","51","",NA,"KM","","SO","357","25",0,7,50,109,NA,NA,NA,"","","too dry to count","7/23/24"
"p1121","SO_T2.Q2","53.5","100-33","",NA,"TM","","R","19","11",0,0,0,0,14,0,0,"","","","7/23/24"
"p1122","SO_T2.Q2","47.5","60","",NA,"KM","","R","31","15",0,0,0,0,9,0,0,"","","BWR","7/23/24"
"p1123","SO_T2.Q2","56","100-41","",NA,"TM","","FS","320","21",11,9,40,33,NA,NA,NA,"","","top curled; too dry to count","7/23/24"
"p1124","SO_T2.Q2","57","50","",NA,"KM","","R","21","12",0,0,0,0,7,0,0,"","","","7/23/24"
"p1125","SO_T2.Q2","60","51.5","",NA,"KM","","R","20","10",0,0,0,0,10,0,0,"","","","7/23/24"
"p1126","SO_T2.Q2","56","100-40","",NA,"TM","","R","10","5",0,0,0,0,8,2,50,"gone","","gone lvs dried","7/23/24"
"p1127","SO_T2.Q3","50-20.5","21","",NA,"TM","","R","31","17",0,0,0,0,21,1,20,"chew","","BWR","7/23/24"
"p1128","SO_T2.Q3","12.5","16","",NA,"KM","","R","19","10",0,0,0,0,12,0,0,"","","","7/23/24"
"p1129","SO_T2.Q4","54","47","",NA,"TM","","SO","576","24",0,36,52,357,NA,NA,NA,"","","too dry too count","7/23/24"
"p1130","SO_T2.Q5","50-19.5","50-18.5","",NA,"KM","","R","29","19",0,0,0,0,13,4,5,"chew","","","7/23/24"
"p1131","SO_T2.Q5","50-16","50-21","",NA,"KM","","R","17","14",0,0,0,0,9,0,0,"","","","7/23/24"
"p1132","SO_T2.Q5","50-19.5","10","",NA,"TM","","R","10","8",0,0,0,0,14,0,0,"","","","7/23/24"
"p1133","SO_T2.Q5","50-17.6","50-28.7","",NA,"KM","","R","26","15",0,0,0,0,12,0,0,"","","BWR","7/23/24"
"p1134","SO_T2.Q5","50-12.5","20","",NA,"TM","","R","31","15",0,0,0,0,18,0,0,"","","","7/23/24"
"p1135","SO_T2.Q6","4.8","50-19.3","",NA,"KM","","R","66","11",0,0,0,0,12,0,0,"","","BBBWR; n 4cm S","7/23/24"
"p1136","SO_T2.Q6","50-12.5","50-4","",NA,"TM","","R","15","11",0,0,0,0,19,0,0,"","","","7/23/24"
"p1137","SO_T2.Q6","50-9","50-16.5","",NA,"TM","","R","20","17",0,0,0,0,17,0,0,"","","","7/23/24"
"p1138","SO_T1.Q3","32","7","",NA,"MS","","R","7","7",0,0,0,0,8,0,0,"","","","7/24/24"
"p1139","SO_T1.Q3","7","9","",NA,"TM","","R","11","9",0,0,0,0,14,0,0,"","","BWR; nail to N","7/24/24"
"p1140","SO_T1.Q3","38","1","",NA,"MS","","R","10","7",0,0,0,0,15,0,0,"","","nail to E","7/24/24"
"p1141","SO_T1.Q3","17.5","50-2","",NA,"TM","","R","17","15",0,0,0,0,27,0,0,"","","","7/24/24"
"p1142","SO_T1.Q3","46","7","",NA,"MS","","R","8","6",0,0,0,0,12,0,0,"","","nail is weirdly bad (E)","7/24/24"
"p1143","SO_T1.Q3","49","9","",NA,"MS","","R","10","10",0,0,0,0,20,0,0,"","","nail is 7cm is w; outside quadrat","7/24/24"
"p1144","SO_T1.Q4","26","26.5","",NA,"MS","","R","31","17",0,0,0,0,20,1,5,"window","BWR","","7/24/24"
"p1145","SO_T1.Q5","62","58","",NA,"MS","","R","19","14",0,0,0,0,12,0,0,"","","","7/24/24"
"p1146","AR_T1.Q5","16","46","",NA,"MS","","R","25","15",0,0,0,0,11,0,0,"","","regrowth; leaves dried out","7/25/24"
"p1147","AR_T1.Q5","37","41","",NA,"KM","","FS","204","20",9,11,25,14,41,12,75,"chew; window; absent","1","BWR; some fruit aborted/eaten; DL","7/25/24"
"p1148","AR_T1.Q6","53.7","45.4","",NA,"KM","","SO","195","12",12,8,32,54,16,16,0,"","","dry fruit; dehisced; dried leaves","7/25/24"
"p1149","AR_T1.Q6","48.5","57","",NA,"KM","","R","9","9",0,0,0,0,18,0,0,"","","","7/25/24"
"p1150","AR_T1.Q6","71.7","39.4","",NA,"KM","","R","32","9",0,0,0,0,10,0,0,"","","","7/25/24"
"p1151","AR_T2.Q6","84","30.8","",NA,"MS","","B","125","13",0,0,0,0,23,0,0,"","1","DL","7/25/24"
"p1152","AR_T2.Q6","45.5","17","retro?",NA,"KM","","SO","352","16",0,13,60,55,23,2,5,"absent","","seed collected","7/25/24"
"p1153","AR_T2.Q6","100-3.5","50.5","",NA,"KM","","R","13","15",0,0,0,0,23,0,0,"","","","7/25/24"
"p1154","AR_T2.Q6","92","80","retro?",NA,"MS","","SO","508","37",0,30,58,291,51,0,0,"","","DL","7/25/24"
"p1155","TWM_T1.Q4","11","17.5","",NA,"MS","","R","25","23",0,0,0,0,10,0,0,"","","","7/27/24"
"p1156","TWM_T1.Q4","19.5","14.5","",NA,"MS","","R","15","13",0,0,0,0,8,1,50,"chew","","nail to W","7/27/24"
"p1157","TWM_T1.Q4","25.5","2","",NA,"MS","","R","10","18",0,0,0,0,8,0,0,"","","","7/27/24"
"p1158","TWM_T1.Q4","27","12","",NA,"MS","","R","15","17",0,0,0,0,13,1,5,"chew","","","7/27/24"
"p1159","TWM_T1.Q4","26","23","",NA,"MS","","R","13","11",0,0,0,0,16,0,0,"","","","7/27/24"
"p1160","TWM_T1.Q4","24","34","",NA,"MS","","R","15","20",0,0,0,0,7,0,0,"","","","7/27/24"
"p1161","TWM_T1.Q4","95","83","",NA,"KM","","R","12","15",0,0,0,0,5,0,0,"","","","7/27/24"
"p1162","TWM_T1.Q4","92.5","90.5","",NA,"KM","","R","14","16",0,0,0,0,6,0,0,"","","nail 3cm S","7/27/24"
"p1163","TWM_T1.Q4","33","4","",NA,"MS","","R","10","12",0,0,0,0,10,0,0,"","","","7/27/24"
"p1164","TWM_T1.Q4","35","5.5","",NA,"MS","","R","35","54",0,0,0,0,16,0,0,"","","2 rosettes connected","7/27/24"
"p1165","TWM_T1.Q4","95.5","86","",NA,"KM","","R","26","18",0,0,0,0,9,0,0,"","","nail halfway in","7/27/24"
"p1166","TWM_T1.Q4","37.5","1","",NA,"MS","","R","20","15",0,0,0,0,12,1,5,"chew","","2 rosettes connected","7/27/24"
"p1167","TWM_T1.Q4","39","6.5","",NA,"MS","","R","20","27",0,0,0,0,8,1,10,"chew","","","7/27/24"
"p1168","TWM_T1.Q4","81.5","81","",NA,"KM","","R","14","5",0,0,0,0,3,0,0,"","","BWR","7/27/24"
"p1169","TWM_T1.Q4","81.5","79.5","",NA,"KM","","R","20","12",0,0,0,0,4,0,0,"","","nail halfway in","7/27/24"
"p1170","TWM_T1.Q4","79.5","76.5","",NA,"KM","","R","10","3",0,0,0,0,2,0,0,"","","BWR; nail E halfway in","7/27/24"
"p1171","TWM_T1.Q4","81.3","75.3","",NA,"KM","","R","12","3",0,0,0,0,4,0,0,"","","BWR; p1171-p1173 share a nail to NW of clump","7/27/24"
"p1172","TWM_T1.Q4","80.5","74.8","",NA,"KM","","R","16","18",0,0,0,0,10,0,0,"","","BWR; p1171-p1173 share a nail to NW of clump","7/27/24"
"p1173","TWM_T1.Q4","80","73.5","",NA,"KM","","R","17","9",0,0,0,0,6,0,0,"","","BWR; p1171-p1173 share a nail to NW of clump","7/27/24"
"p1174","TWM_T1.Q4","83.2","72.8","",NA,"KM","","R","11","4",0,0,0,0,2,0,0,"","","BWR; nail to NW","7/27/24"
"p1175","TWM_T1.Q4","82","72.3","",NA,"KM","","R","12","10",0,0,0,0,3,0,0,"","","BWR; nail to S + halfway in","7/27/24"
"p1176","TWM_T1.Q4","46","19","",NA,"MS","","R","30","20",0,0,0,0,11,0,0,"","","nail to W; BWR","7/27/24"
"p1177","TWM_T1.Q4","41.5","38","",NA,"MS","","R","15","19",0,0,0,0,15,0,0,"","","nail to E","7/27/24"
"p1178","TWM_T1.Q4","44.5","37","",NA,"MS","","R","17","17",0,0,0,0,8,0,0,"","","nail to E","7/27/24"
